Key,Stop Name,Latitude,Longitude
19369,West Wing Society,18.5495327,73.7725709
19370,Girme Park,18.5507837,73.7721133
19371,Yashoda Niwas,18.563768,73.7675577
19372,Medi Point,18.5653523,73.802259
19373,DP Road,18.5604749,73.8052924
19374,DP Road Corner,18.5606697,73.808971
19375,ITI Aundh,18.5592345,73.809147
19376,Anand Park,18.5565152,73.8092468
19377,Sanewadi,18.5513646,73.8096452
19378,Baner Phata,18.5499993,73.8099927
19379,Sindh Colony Baner Road,18.5487729,73.813114
19380,Sakalnagar,18.5465358,73.8194316
19381,Chavannagar,18.5444434,73.824039
19382,Pune Vidhyapeeth Gate,18.5415562,73.8298921
19383,E Square,18.5382202,73.834657
19384,Pumping Station,18.5329939,73.8416888
19385,Mhasoba Gate,18.5324395,73.8425436
19386,Simla Office,18.5306249,73.8484573
19387,COEP Hostel,18.5286159,73.852317
19388,Shivaji Putala,18.5264128,73.8527355
19389,Ma Na Pa,18.524011,73.8541203
19390,Kasba Peth Police Chowky,18.5204608,73.8559103
19391,Vasant Talkies,18.5174853,73.8562955
19392,Gadikhana,18.5151283,73.8564115
19393,Shahu Chowk,18.5090853,73.8580346
19394,Shivaji Maratha Highschool,18.5067323,73.85812
19395,Gokul Bhavan,18.5020274,73.8587159
19396,Swargate,18.49913,73.8584999
19397,Lakshminarayan,18.4969216,73.8581766
19398,ST Colony,18.4942715,73.8580909
19399,Bhapkar Petrol Pump,18.4901476,73.8576936
19400,ESI Hospital,18.4847349,73.8596249
19401,Vasantbaug,18.4818128,73.8609714
19402,Kothari,18.47833,73.8617886
19403,Bibvewadi,18.47551,73.8625167
19404,Bharat Jyoti,18.4728564,73.8630214
19405,Lower Indiranagar,18.4687054,73.8642321
19406,Chintamaninagar,18.4657834,73.8646301
19407,State Bank Colony,18.4635893,73.8649839
19408,Upper Indiranagar,18.4610752,73.8674922
19409,Upper Depot,18.4610252,73.871493
19410,Upper Depot,18.4610659,73.8716453
19411,Upper Indiranagar,18.46096,73.8675067
19412,State Bank Colony,18.4637722,73.864787
19413,Chintamaninagar,18.4658104,73.864528
19414,Lower Indiranagar,18.4687153,73.8640786
19415,Bharat Jyoti,18.4723529,73.863073
19416,Bibvewadi,18.475589,73.8623237
19417,Kothari,18.4784745,73.8615688
19418,Vasantbaug,18.4818311,73.8607811
19419,ESI Hospital,18.484506,73.8594881
19420,Pushp Mangal,18.4864461,73.8581048
19421,Bhapkar Petrol Pump,18.489325,73.8573583
19422,ST Colony,18.4936077,73.8577529
19423,Lakshminarayan,18.4963215,73.8579062
19424,Swargate,18.4993453,73.8581995
19425,Sarasbaug,18.5031287,73.8537066
19426,Bhikardas Maruti,18.5083027,73.8536803
19427,Shanipar,18.5134767,73.8537963
19428,Appa Balawant Chowk,18.5159303,73.8537627
19429,Dakshinmukhi Maruti,18.5180787,73.8539624
19430,Shaniwarwada,18.5196152,73.8544658
19431,Ma Na Pa,18.5237779,73.8540817
19432,Shivaji Putala,18.5265184,73.8524289
19433,Simla Office,18.5303636,73.848947
19434,Mhasoba Gate,18.5323865,73.8423241
19435,Pumping Station,18.5348765,73.838721
19436,Mafatlal Bungalow,18.5370477,73.8357185
19437,Rangehills Corner,18.5387467,73.8335767
19438,Pune Vidhyapeeth Gate,18.5424674,73.8263905
19439,Chavannagar,18.5444048,73.8237873
19440,Sakalnagar,18.5464552,73.8191436
19441,Sindh Colony Baner Road,18.5486205,73.8130808
19442,Baner Phata,18.5504121,73.8095227
19443,Sanewadi,18.553476,73.8094343
19444,Anand Park,18.5559188,73.809132
19445,ITI Aundh,18.5594563,73.8090263
19446,DP Road Corner,18.5605153,73.8085973
19447,DP Road,18.5603994,73.8066502
19448,Medi Point,18.5654967,73.8024117
19449,Niljyoti,18.532907,73.8212958
19450,Maharashtra Housing Board Janwadi,18.5306862,73.8216567
19451,Janwadi,18.5305483,73.8233433
19452,Janwadi Corner,18.5281108,73.8237272
19453,Kusalkar Putala,18.5291167,73.8273817
19454,Vetalbaba Chowk,18.529105,73.8301367
19455,Muncipal Dawakhana,18.5294133,73.8328183
19456,Deep Bungalow,18.5299333,73.83518
19457,Vadarwadi,18.5300483,73.8373017
19458,Sahastrabuddhe Samadhi,18.5274833,73.842535
19459,Police Line,18.52656,73.8441417
19460,Modern HighSchool,18.5255,73.8485167
19461,Balgandharv,18.5222483,73.847725
19462,Deccan Gymkhana,18.51643,73.8430067
19463,Sahitya Parishad,18.51111,73.845615
19464,Maharashtra Mandal,18.5095183,73.8477633
19465,SP College,18.508115,73.8501367
19466,Madiwale Colony,18.506215,73.8525933
19467,Hirabaug,18.5047183,73.8545417
19468,Sarasbaug,18.500805,73.85846
19469,Swargate,18.4989433,73.8573
19470,Swargate,18.4988817,73.857385
19471,Sarasbaug,18.503105,73.85366
19472,Madiwale Colony,18.5057183,73.8530817
19473,SP College,18.5074917,73.8507683
19474,Maharashtra Mandal,18.50942,73.8476517
19475,Sahitya Parishad,18.5110217,73.8457267
19476,Deccan Gymkhana,18.5155428,73.8420437
19477,Goodluck Chowk,18.5180741,73.8414647
19478,Fergusson College,18.522755,73.8408367
19479,Dnyaneshwar Paduka,18.5264267,73.84174
19480,Sahastrabuddhe Samadhi,18.528255,73.842145
19481,Vadarwadi,18.5293383,73.8381967
19482,Deep Bungalow,18.5298388,73.8351983
19483,Muncipal Dawakhana,18.5293477,73.8328459
19484,Vetalbaba Chowk,18.5289233,73.830095
19485,Janwadi Corner,18.5280283,73.8248667
19486,Janwadi,18.530445,73.8232717
19487,Maharashtra Housing Board Janwadi,18.530605,73.8216433
19488,Mhatobachi Alandi,18.4523811,74.0690613
19489,Jawalkar Hospital,18.45681,74.06986
19490,Railway Crossing Mhatobachi Alandi,18.4638367,74.071228
19491,Chaudharibaug,18.471468,74.0725632
19492,Kardevasti,18.47465,74.07361
19493,Malwadi Kunjirwadi,18.48276,74.07161
19494,Kunjirwadigaon,18.48506,74.06925
19495,Kunjirwadi Phata,18.4884332,74.0671332
19496,Tendulkarvasti,18.48848,74.05937
19497,Kalbhorvasti,18.48858,74.05483
19498,Tamhanevasti,18.4887047,74.049102
19499,Borkarvasti,18.48864,74.04598
19500,Malyachamala,18.48873,74.0374
19501,Rama Krushi Rasayan Karkhana,18.48878,74.03345
19502,Lonigaon,18.48887,74.02453
19503,Kadamvasti Loni,18.48944,74.01925
19504,Kawdipat,18.49303,73.99375
19505,Kuran Farm,18.49335,73.99138
19506,Fursungigaon Phata,18.49465,73.9824
19507,Manjari Farm,18.49562,73.97543
19508,Rambaug,18.49644,73.96981
19509,15 Number,18.49899,73.95171
19510,Akashwani,18.4995316,73.9479539
19511,Agrawal Colony,18.5000253,73.9441038
19512,Hadapsar Gadital,18.50017,73.94262
19513,Hadapsar Gadital,18.50047,73.94194
19514,Agrawal Colony,18.500239,73.943621
19515,15 Number,18.4992,73.95136
19516,Lakshmi Colony,18.4984,73.95714
19517,Rambaug,18.4965,73.97007
19518,Manjari Farm,18.49567,73.97606
19519,Fursungigaon Phata,18.494688,73.9832687
19520,Wakvasti,18.4911633,74.0080657
19521,Kadamvasti Loni,18.4896126,74.0192695
19522,Lonigaon,18.4890226,74.02453
19523,Rama Krushi Rasayan Karkhana,18.4889123,74.0327419
19524,Malyachamala,18.4888947,74.0358319
19525,Borkarvasti,18.4888112,74.0444368
19526,Tamhanevasti,18.4888286,74.0494232
19527,Theur Phata,18.4888116,74.0513097
19528,Tendulkarvasti,18.4885716,74.0596543
19529,Kunjirwadi Phata,18.4885375,74.0673156
19530,Gokhalenagar Vasahat,18.5235053,73.82572
19531,Gokhalenagar Shala,18.5236256,73.8263948
19532,Kusalkar Putala,18.5290576,73.8270855
19533,Ramoshiwadi,18.5290624,73.8301352
19534,Muncipal Dawakhana,18.5293709,73.8328103
19535,Deep Bungalow,18.5298627,73.8351291
19536,Model Colony,18.5294195,73.8382693
19537,Lakaki Bungalow,18.528372,73.8405467
19538,Police Line,18.526515,73.8437662
19539,Modern HighSchool,18.5251347,73.8491976
19540,Balgandharv,18.5230119,73.8482774
19541,Sahitya Parishad,18.5108986,73.8457358
19542,Maharashtra Mandal,18.5095681,73.8475347
19543,SP College,18.5071132,73.8513624
19544,Hirabaug,18.5044907,73.8547479
19545,Swargate,18.5000401,73.8582474
19546,Pandavnagar Senapati Bapat Road,18.5271813,73.8346576
19547,Sheti Mahamandal,18.5251279,73.829477
19548,Patrakarnagar,18.524208,73.8278028
19549,Gokhalenagar Vasahat,18.52498,73.82691
19550,Model Colony,18.5293611,73.8383541
19551,Lakaki Bungalow,18.5282583,73.8409617
19552,Police Line,18.5265033,73.84417
19553,Modern HighSchool,18.52452,73.8492983
19554,Balgandharv,18.5223133,73.8478417
19555,Sahitya Parishad,18.5108903,73.8457146
19556,Sarasbaug,18.5017459,73.8578955
19557,Sarasbaug,18.501096,73.8555005
19558,Madiwale Colony,18.5061118,73.8527366
19559,Sahitya Parishad,18.5109005,73.8457628
19560,Deccan Gymkhana,18.5157311,73.8419984
19561,Goodluck Chowk,18.5176442,73.841521
19562,Fergusson College,18.522814,73.840928
19563,Lakaki Bungalow,18.528293,73.8417461
19564,Deep Bungalow,18.5298621,73.8352505
19565,Kusalkar Putala,18.5291776,73.8271331
19566,Gokhalenagar Shala,18.525073,73.8269266
19567,Gokhalenagar Vasahat,18.5240951,73.8270001
19568,Patrakarnagar,18.5241954,73.8277718
19569,Sheti Mahamandal,18.525156,73.8295228
19570,Pandavnagar Senapati Bapat Road,18.5271835,73.8347129
19571,Sarasbaug,18.501224,73.8551682
19572,Madiwale Colony,18.5060015,73.8527973
19573,SP College,18.5077758,73.8504156
19574,Maharashtra Mandal,18.5095757,73.847485
19575,Sahitya Parishad,18.5115045,73.8449385
19576,Deccan Gymkhana,18.5158171,73.8419899
19577,Goodluck Chowk,18.517807,73.8415103
19578,Fergusson College,18.5228781,73.8409567
19579,Dnyaneshwar Paduka,18.5268109,73.8420957
19580,Lakaki Bungalow,18.5283383,73.8405367
19581,Model Colony,18.5294297,73.8381915
19582,Deep Bungalow,18.5298575,73.8352592
19583,Muncipal Dawakhana,18.5293856,73.8327902
19584,Vetalbaba Chowk,18.5290865,73.8309212
19585,Kusalkar Putala,18.529043,73.8270948
19586,Gokhalenagar Shala,18.524985,73.8269433
19587,Gokhalenagar Vasahat,18.5235265,73.8261589
19588,Police Vasahat Gokhalenager,18.5234883,73.8248967
19589,Ishanyanagari,18.4873633,73.8034317
19590,Galinde Path,18.4849247,73.8106224
19591,Karvenagar,18.4893667,73.81448
19592,Vadacha Stop,18.4914882,73.8151567
19593,Gandhi Bhavan Phata,18.4956526,73.8133297
19594,Kothrud Stand,18.4999081,73.8137076
19595,Karve Putala,18.5019698,73.815165
19596,Maruti Mandir Kothrud,18.5036772,73.8203016
19597,Paud Phata,18.505487,73.8241213
19598,SNDT College,18.5072694,73.8284238
19599,Nal Stop,18.508955,73.8317866
19600,Sonal Hall,18.5104962,73.8348032
19601,Garware College,18.5122467,73.8384317
19602,Deccan Corner,18.5142751,73.8419477
19603,Goodluck Chowk,18.5178395,73.8415051
19604,Fergusson College,18.5228421,73.840942
19605,Dnyaneshwar Paduka,18.5268084,73.8421034
19606,Police Line,18.5265295,73.8438154
19607,Modern HighSchool,18.5246982,73.8494013
19608,Ma Na Pa,18.52264,73.8529117
19609,Ma Na Pa,18.52297,73.8538533
19610,Balgandharv,18.5225922,73.8482294
19611,Natraj Talkies,18.519105,73.8451717
19612,Deccan Gymkhana,18.5165917,73.842985
19613,Deccan Corner,18.5132517,73.84096
19614,Garware College,18.5121704,73.8384719
19615,Sonal Hall,18.5104467,73.8348541
19616,Nal Stop,18.508895,73.8320983
19617,SNDT College,18.5075899,73.8293384
19618,Paud Phata,18.5053217,73.823735
19619,Maruti Mandir Kothrud,18.5036187,73.8203472
19620,Karve Putala,18.50166,73.81505
19621,Kothrud Stand,18.5002033,73.81397
19622,Gandhi Bhavan Phata,18.4944367,73.8133483
19623,Vadacha Stop,18.4916817,73.8153383
19624,Karvenagar,18.48922,73.81465
19625,Galinde Path,18.4846033,73.8105317
19626,Ishanyanagari,18.487605,73.8029933
19627,Pune Station,18.5272202,73.8731372
19628,Income Tax Office,18.5256,73.8765183
19629,GPO,18.5234481,73.8759028
19630,Collector Kacheri,18.5243217,73.87197
19631,Ambedkar Bhavan,18.5244483,73.87118
19632,Gadital,18.527052,73.864501
19633,COEP Hostel,18.5282083,73.85195
19634,Shivaji Putala,18.5262983,73.8528317
19635,Ma Na Pa,18.5236428,73.8542777
19636,Balgandharv,18.5219403,73.8474654
19637,Natraj Talkies,18.5192604,73.8452698
19638,Deccan Gymkhana,18.5165239,73.84285
19639,Deccan Corner,18.5133996,73.8412108
19640,Garware College,18.5120441,73.8383151
19641,Sonal Hall,18.5105428,73.8352273
19642,Nal Stop,18.5088617,73.8319433
19643,SNDT College,18.5075164,73.829297
19644,Mayur Colony,18.5035877,73.8203778
19645,Jog Prashala,18.5051183,73.8178617
19646,Dhondiba Sutar Bal Udyan,18.50547,73.8136117
19647,Gujrat Colony,18.5051233,73.8119017
19648,Gujrat Colony,18.5049983,73.811785
19649,Dhondiba Sutar Bal Udyan,18.505663,73.8140105
19650,Jog Prashala,18.5053042,73.8178202
19651,Mayur Colony,18.5043931,73.8180521
19652,Maruti Mandir Kothrud,18.5037439,73.8202929
19653,Paud Phata,18.5055244,73.8242197
19654,SNDT College,18.5072569,73.8283582
19655,Nal Stop,18.508926,73.831658
19656,Sonal Hall,18.5105,73.834878
19657,Garware College,18.5122603,73.8383446
19658,Deccan Corner,18.514267,73.8418946
19659,Goodluck Chowk,18.5180326,73.8414784
19660,Fergusson College,18.523135,73.8409517
19661,Dnyaneshwar Paduka,18.5264073,73.8418937
19662,Simla Office,18.5306907,73.8482121
19663,Lokmangal,18.5299436,73.850815
19664,Engineering College,18.5300942,73.856735
19665,RTO,18.5298731,73.8624807
19666,Gadital,18.5269528,73.8649731
19667,Ambedkar Bhavan,18.5251062,73.8685023
19668,Sasoon Hospital,18.524848,73.8712032
19669,Pune Station,18.5273683,73.873101
19670,Pimplenilakh,18.5715,73.7941533
19671,Rakshak Chowk,18.57194,73.794715
19672,Ganesh Mandir Pimplenilakh,18.5800967,73.7964383
19673,Rakshak Chowk,18.5817867,73.7974783
19674,Aundh Hospital,18.5762749,73.8042374
19675,Sangvi Phata,18.5738867,73.806275
19676,Bodygate,18.5633399,73.8133456
19677,Bremen Chowk,18.5603085,73.8151703
19678,Sindh Colony Aundh Road,18.5569517,73.8175717
19679,Kasturba Gandhi Vasahat,18.5551833,73.8188517
19680,Gol Market Aundh Road,18.551005,73.821925
19681,Bal Kalyan Sanstha,18.54821,73.823965
19682,E Square,18.53861,73.8340233
19683,Pumping Station,18.5343953,73.8396304
19684,COEP Hostel,18.5293633,73.8524983
19685,Balgandharv,18.5221583,73.8497508
19686,Goodluck Chowk,18.5181083,73.8414067
19687,Fergusson College,18.5228633,73.8409283
19688,Dnyaneshwar Paduka,18.5263806,73.841797
19689,Police Line,18.5265267,73.8437817
19690,Modern HighSchool,18.5251667,73.84922
19691,Sawarkar Bhavan,18.5223109,73.8501316
19692,Shivaji Putala,18.5264441,73.8523796
19693,Mafatlal Bungalow,18.5369262,73.8357483
19694,Rangehills Corner,18.53868,73.833615
19695,Pune Vidhyapeeth Gate,18.5417175,73.8290777
19696,Bal Kalyan Sanstha,18.5486683,73.82337
19697,Gol Market Aundh Road,18.5517811,73.8210578
19698,Kasturba Gandhi Vasahat,18.555055,73.81872
19699,Sindh Colony Aundh Road,18.55641,73.8177983
19700,Bremen Chowk,18.5608583,73.814485
19701,Sangvi Phata,18.5727234,73.8071747
19702,Aundh Hospital,18.5749935,73.804924
19703,Rakshak Chowk,18.5811233,73.7971767
19704,Ganesh Mandir Pimplenilakh,18.578425,73.7958967
19705,Pimplenilakh,18.5715067,73.7941917
19706,15 August Chowk,18.52284,73.867736
19707,Apollo Talkies,18.521188,73.864566
19708,Fadke Haud,18.518498,73.860191
19709,Jijamatabaug,18.518609,73.856971
19710,Vasant Talkies,18.518822,73.856222
19711,Appa Balawant Chowk,18.516316,73.8531111
19712,Girls School,18.516258,73.850995
19713,Mati Ganpati,18.515966,73.847374
19714,Alaka Talkies,18.513349,73.8450108
19715,More Vidyalay,18.510429,73.819538
19716,Ideal Colony,18.510252,73.817509
19717,Anandnagar Kothrud,18.509369,73.812067
19718,Jai Bhavaninagar,18.508503,73.81067
19719,Pratiknagar,18.508152,73.809455
19720,Vanaj Corner,18.50779,73.807254
19721,Vanaj Company,18.506921,73.80402
19722,Shastrinagar Police Chowky,18.505873,73.80258
19723,Ashish Garden,18.502437,73.801517
19724,Kumbre Park,18.503216,73.797997
19725,Guru Ganeshnagar,18.502919,73.799513
19726,Ashish Garden,18.50247,73.80163
19727,Shastrinagar Police Chowky,18.506681,73.802753
19728,Vanaj Company,18.507099,73.803898
19729,Vanaj Corner,18.507647,73.808093
19730,Pratiknagar,18.508324,73.809801
19731,Jai Bhavaninagar,18.509517,73.812489
19732,Anandnagar Kothrud,18.50979,73.814767
19733,MIT College,18.510772,73.818573
19734,More Vidyalay,18.510145,73.820966
19735,Kulkarni Petrol Pump,18.513351,73.844273
19736,Mati Ganpati,18.515806,73.846891
19737,Kesri Wada,18.516253,73.848912
19738,Jijamatabaug,18.518557,73.856643
19739,Fadke Haud,18.519056,73.860309
19740,Apollo Talkies,18.520809,73.86471
19741,15 August Chowk,18.522448,73.866454
19742,Pune Station,18.5283765,73.8742952
19743,Income Tax Office,18.52588,73.8766439
19744,GPO,18.5235266,73.875512
19745,Collector Kacheri,18.5242861,73.8721567
19746,15 August Chowk,18.5224444,73.8667742
19747,Apollo Talkies,18.5204709,73.8648546
19748,Phadke Haud,18.5190392,73.860643
19749,Jijamatabaug,18.5187467,73.8587617
19750,Vasant Talkies,18.5174539,73.8562631
19751,Appa Balawant Chowk,18.5166791,73.8546931
19752,Kesariwada,18.5161895,73.8489703
19753,Mati Ganpati,18.5161362,73.8479919
19754,Alaka Talkies,18.5131713,73.8447211
19755,Deccan Corner,18.513265,73.841034
19756,Garware College,18.5119514,73.838068
19757,Sonal Hall,18.5104733,73.8350499
19758,Nal Stop,18.5088977,73.8319707
19759,SNDT College,18.5072969,73.828848
19760,Paud Phata,18.5071475,73.8235025
19761,More Vidyalay,18.51018,73.8206825
19762,Anandnagar Kothrud,18.5096118,73.8144801
19763,Jai Bhavaninagar,18.5093428,73.8121042
19764,Pratiknagar,18.5082578,73.8101682
19765,Vanaj Corner,18.5073299,73.8076742
19766,Sutar Dawakhana,18.504173,73.8065535
19767,Vivekanand Society,18.5043417,73.8043012
19768,Shastrinagar Kothrud,18.505881,73.8025855
19769,Kachara Depot Kothrud,18.5074387,73.7997613
19770,Bharatinagar,18.5077241,73.7970154
19771,Kothrud Depot,18.5080052,73.7957434
19772,Bharatinagar,18.5078691,73.79712
19773,Kachara Depot Kothrud,18.5076129,73.7993026
19774,Shastrinagar Kothrud,18.5059949,73.8026575
19775,Vivekanand Society,18.5043424,73.8042903
19776,Sutar Dawakhana,18.5041612,73.8073414
19777,Vanaj Corner,18.5075837,73.8078495
19778,Pratiknagar,18.5084332,73.8101979
19779,Jai Bhavaninagar,18.5095514,73.8124288
19780,Anandnagar Kothrud,18.5098229,73.8147725
19781,More Vidyalay,18.5108043,73.8198946
19782,Paud Phata,18.5068245,73.8239773
19783,SNDT College,18.5072562,73.8283197
19784,Nal Stop,18.5091038,73.8320404
19785,Sonal Hall,18.5105674,73.8348648
19786,Garware College,18.5122592,73.8383711
19787,Deccan Corner,18.5142594,73.8419084
19788,Alaka Talkies,18.5135916,73.8444585
19789,Mati Ganpati,18.5158621,73.846872
19790,Appa Balawant Chowk,18.5164143,73.8533271
19791,Phadke Haud,18.5190023,73.8603024
19792,Apollo Talkies,18.5202917,73.864506
19793,Ambedkar Bhavan,18.5250899,73.8685347
19794,Sasoon Hospital,18.5256532,73.8720412
19795,Pune Station,18.5281607,73.8744618
19796,Chandramaninagar,18.57484,73.82358
19797,Makan Hospital,18.5759875,73.8205974
19798,PWD Colony,18.5754185,73.8163392
19799,Panyachi Taki NaviSangvi,18.5753365,73.8149806
19800,Navi Sangvi,18.5762133,73.8122476
19801,BR Gholap Vidyalay,18.5750788,73.8083722
19802,Aundhgaon,18.5651882,73.8124654
19803,Bodygate,18.5632285,73.8133257
19804,Police Workshop,18.5613417,73.8100937
19805,ITI Aundh,18.5592224,73.8091159
19806,Anand Park,18.5564267,73.8092767
19807,Sanewadi,18.5535796,73.8095368
19808,Baner Phata,18.5503718,73.8096685
19809,Sakalnagar,18.5465009,73.8194186
19810,Chavannagar,18.5443998,73.824058
19811,Pune Vidhyapeeth Gate,18.5420491,73.8291688
19812,Chatuhshrungi Paytha,18.5392841,73.8299288
19813,Bahiratwadi,18.5374652,73.8303138
19814,Shivaji Housing Society,18.5343173,73.8302513
19815,Vetalbaba Chowk,18.5289377,73.8300252
19816,Sheti Mahamandal,18.5254147,73.829779
19817,Symbiosis College,18.5223133,73.8294086
19818,Balbharati,18.5204712,73.8301851
19819,Bhandarkar Road,18.519333,73.8304318
19820,Law College,18.5168568,73.8294246
19821,Film Institute,18.5123608,73.8289614
19822,Nal Stop,18.5096737,73.8301723
19823,SNDT College,18.5072986,73.828885
19824,Paud Phata,18.5071889,73.8234486
19825,Maruti Mandir Kothrud,18.5088666,73.8220042
19826,More Vidyalay,18.5102391,73.8203954
19827,Anandnagar Kothrud,18.5095915,73.8144433
19828,Jai Bhavaninagar,18.5093416,73.8120809
19829,Gujrat Colony,18.5050612,73.8117859
19830,Gujrat Colony,18.5051433,73.811855
19831,Jai Bhavaninagar,18.5095434,73.8124189
19832,Anandnagar Kothrud,18.5098252,73.814771
19833,More Vidyalay,18.5103862,73.8206264
19834,Maruti Mandir Kothrud,18.509067,73.822072
19835,Paud Phata,18.506834,73.8239734
19836,SNDT College,18.5089654,73.8285975
19837,Nal Stop,18.5108059,73.8294827
19838,Film Institute,18.5122481,73.8289445
19839,Law College,18.5161545,73.8290538
19840,Bhandarkar Road,18.5187817,73.8302317
19841,Balbharati,18.5203813,73.8298974
19842,Symbiosis College,18.52241,73.8291977
19843,Sheti Mahamandal,18.5253269,73.8295888
19844,Vetalbaba Chowk,18.5291265,73.829856
19845,Shivaji Housing Society,18.5301583,73.8298917
19846,Bahiratwadi,18.5344364,73.8300778
19847,Chatuhshrungi Paytha,18.5393702,73.8297355
19848,Pune Vidhyapeeth Gate,18.5423507,73.8269049
19849,Chavannagar,18.5444121,73.8237772
19850,Sakalnagar,18.5464667,73.8190999
19851,Sindh Colony Baner Road,18.5486255,73.8130657
19852,Baner Phata,18.5504498,73.8095073
19853,Sanewadi,18.5535075,73.8094165
19854,Anand Park,18.5566439,73.8091239
19855,Police Workshop,18.5614582,73.8104961
19856,Bodygate,18.5632807,73.8131474
19857,Aundhgaon,18.5656983,73.8120804
19858,BR Gholap Vidyalay,18.5751727,73.8083238
19859,Navi Sangvi,18.576301,73.8122496
19860,Panyachi Taki NaviSangvi,18.5754084,73.8149
19861,PWD Colony,18.5754852,73.816157
19862,Makan Hospital,18.5760151,73.8207529
19863,Chandramaninagar,18.5750956,73.8233593
19864,Vasantdada Putala Sangvi,18.5756438,73.826109
19865,Suvarnpark,18.59115,73.8196033
19866,Pooja Hospital,18.5897917,73.8195883
19867,Raviraj Hotel,18.5833238,73.8242881
19868,Shitaladevi Chowk Pimplegurav,18.5818121,73.830019
19869,Dapodi Mantri Niketan,18.579144,73.8299303
19870,Shivaji Putala Dapodi,18.5788211,73.8280089
19871,Yantriki Bhavan,18.5773067,73.826306
19872,Vasantdada Putala Sangvi,18.5757717,73.8260317
19873,Chandramaninagar,18.5748734,73.8251795
19874,Makan Hospital,18.5760028,73.8205621
19875,PWD Colony,18.57544,73.8160033
19876,Panyachi Taki NaviSangvi,18.5753472,73.8149773
19877,Sangvi Phata,18.5738251,73.8072599
19878,Aundhgaon,18.5654748,73.8123148
19879,Bodygate,18.5632712,73.8132839
19880,Bremen Chowk,18.5606442,73.8147706
19881,Sindh Colony Aundh Road,18.5565781,73.8178467
19882,Kasturba Gandhi Vasahat,18.5555372,73.8185974
19883,Gol Market Aundh Road,18.5511989,73.8217946
19884,Bal Kalyan Sanstha,18.5485893,73.8236664
19885,Pune Vidhyapeeth Gate,18.5419312,73.8292735
19886,E Square,18.5373801,73.8355935
19887,Pumping Station,18.5343647,73.8396599
19888,COEP Hostel,18.5286144,73.852289
19889,Jungleemaharaj Mandir,18.52639,73.85054
19890,Modern HighSchool,18.52472,73.84944
19891,Balgandharv,18.5218042,73.8473482
19892,Deccan Gymkhana,18.51651,73.84284
19893,Deccan Corner,18.5140545,73.8419316
19894,SNDT College,18.5072663,73.8287247
19895,More Vidyalay,18.51028,73.82044
19896,Pratiknagar,18.5082661,73.810228
19897,Vanaj Corner,18.5073534,73.8072918
19898,Vanaj Company,18.5072217,73.8052067
19899,Kothrud Depot,18.5079976,73.7957408
19900,Bharatinagar,18.507925,73.79712
19901,Kachara Depot Kothrud,18.5076472,73.7992946
19902,Vanaj Company,18.507125,73.8039533
19903,Vanaj Corner,18.5075824,73.807847
19904,Pratiknagar,18.5084431,73.8102177
19905,Jai Bhavaninagar,18.5095641,73.8124261
19906,Anandnagar Kothrud,18.5098407,73.8147886
19907,Paud Phata,18.5068296,73.8239933
19908,SNDT College,18.5072664,73.8283117
19909,Nal Stop,18.509114,73.8320323
19910,Sonal Hall,18.5105979,73.8348917
19911,Garware College,18.5122693,73.8384167
19912,Deccan Corner,18.5142884,73.8419102
19913,Fergusson College,18.5228103,73.8409011
19914,Dnyaneshwar Paduka,18.5270729,73.8421377
19915,Mhasoba Gate,18.5323009,73.842329
19916,Pumping Station,18.5330042,73.8413926
19917,Mafatlal Bungalow,18.537051,73.8357081
19918,E Square,18.5379695,73.8345583
19919,Pune Vidhyapeeth Gate,18.5418403,73.8290351
19920,Bal Kalyan Sanstha,18.5487825,73.8233231
19921,Gol Market Aundh Road,18.5513871,73.8214513
19922,Kasturba Gandhi Vasahat,18.5550362,73.8187852
19923,Sindh Colony Aundh Road,18.5565183,73.817718
19924,Bremen Chowk,18.5606543,73.8145882
19925,Aundhgaon,18.565724,73.8120546
19926,Sangvi Phata,18.5734849,73.806244
19927,BR Gholap Vidyalay,18.575722,73.8105175
19928,Panyachi Taki NaviSangvi,18.5754331,73.8148881
19929,PWD Colony,18.575501,73.8161213
19930,Makan Hospital,18.5756485,73.8224372
19931,Chandramaninagar,18.5747609,73.823828
19932,Vasantdada Putala Sangvi,18.5757183,73.8259325
19933,Yantriki Bhavan,18.5791366,73.826888
19934,Shivaji Putala Dapodi,18.5790677,73.8297104
19935,Dapodi Mantri Niketan,18.5799977,73.8301317
19936,Shitaladevi Chowk Pimplegurav,18.5821071,73.8297347
19937,Raviraj Hotel,18.5832958,73.8242291
19938,Suvarnpark,18.5914433,73.8195733
19939,Pimple Gurav,18.5928237,73.8198895
19940,Gharkul Vasahat Warje,18.4902183,73.787955
19941,Rosary School Corner,18.4917117,73.7890083
19942,Manikchand Dhariwal Sinhagad College,18.490266,73.7916499
19943,Runwal Society,18.4886682,73.7939527
19944,Atulnagar,18.4867512,73.7967339
19945,Popularnagar,18.4858381,73.7980373
19946,Lodha Hospital,18.4833864,73.801544
19947,Warjegaon,18.4803601,73.8051551
19948,Galinde Path,18.484737,73.8104637
19949,Karvenagar,18.4892604,73.8144223
19950,Vadacha Stop,18.4915119,73.8151224
19951,Gandhi Bhavan Phata,18.4954315,73.8132694
19952,Kothrud Stand,18.4997586,73.8136338
19953,Karve Putala,18.502215,73.815635
19954,Maruti Mandir Kothrud,18.50376,73.8202317
19955,Paud Phata,18.5055633,73.8242767
